title,address,description,imageLink,tags
Assembly Chef’s Hall,"111 Richmond St W,Toronto, ON M5H 2G4","At Assembly Chef’s Hall, 17 of Toronto’s top chefs, restauranteurs and baristas have assembled under one roof to hawk their best and most innovative dishes. Chef’s include Elia Herrera (LosCo Vegan), Chantana “Top” Srisomphan (Khao San Road and Nana) and Lawrence LaPianta (Cherry Street Bar-B-Que). The variety of food on offer makes it a perfect Bar, Canadian",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/assembly-455x200.jpg,"restauranteurs,chef,chefs,baristas,bar,losco,dishes,toronto,chantana,food"
Astoria,"1087 Queen St W.,Toronto, ON M6J 1H3","There’s a new French-American bistro and cocktail bar in town, and it comes courtesy of the people behind one of the most popular spots in the city. Astoria is located inside The Great Hall on Queen Street West, and just opened to the public earlier this month. The details are distinctly French, with dainty, decorated plateware Bar, Cocktail Bar",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/07/Astoria1-1-455x200.jpg,"astoria,cocktail,bistro,bar,located,west,hall,inside,queen,town"
Athens Pastries,"509 Danforth Ave,Toronto, ON M4K 1P5","When visiting the Danforth, it is imperative to enjoy some loukoumades. The humble honey puff might not be fancy, but at Athens Pastries, the surface-fried, honey-soaked, cinnamon-dusted dough balls are proof that simplicity is addictive. Try to eat just one. We dare you. Bakery, Cappuccino",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/athens-pastries-counter-455x200.jpg,"loukoumades,puff,athens,honey,bakery,cinnamon,danforth,dough,pastries,dare"
Auberge du Pommier,"4150 Yonge St,North York, ON M2P 2C6","Auberge du Pommier has been at the top of the game in Toronto's French fine dining scene since it opened in 1987. The cuisine incorporates traditional French techniques with North American seasonal influences and ingredients. Not to be mistaken for modern cooking, this is a French fine dining restaurant all the way down to the immaculate white tablecloths and perfectly choreographed service. Caviar, Creme Brulee",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Aubergedupommier-455x200.jpg,"auberge,restaurant,dining,cuisine,caviar,french,pommier,brulee,toronto,traditional"
Aunty Lucy’s Burgers,"296 Brunswick Ave,Toronto, ON M5S 2M7","Burger joints may not be hard to come by in Toronto, but there’s nothing quite like Aunty Lucy’s Burgers. Now located at the Annex Hotel, Aunty Lucy’s began as a pop-up shop to honour the culture and cuisine from the streets of Ghana. The joint is known for their Kumasi Burger, a 4oz patty with Burgers, Canadian",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/auntylucy-e1627404984960-455x200.jpg,"burger,burgers,patty,aunty,lucy,cuisine,toronto,joint,shop,joints"
Ave Maria Latin Cafe,"631 Bloor St W,Toronto, ON M6G 1K8","True to its name, Ave Maria Latin Cafe features food and grocery products with origins spanning from Argentina, Ecuador and Peru to Colombia, Venezuela and Mexico. Run by husband-and-wife duo Maria-Jose Suarez and Aland Portillo, both of whom are native Colombians, the food menu features traditional Latin American dishes like arepas, empanadas and tamales. Customers Argentinian, Coffee",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/ave-1-455x200.jpg,"tamales,maria,colombians,argentinian,colombia,ave,latin,cafe,empanadas,venezuela"
Avelo,"51 St Nicholas St,Toronto, ON M4Y 1W6","Avelo is a plant-based restaurant born out of Awai, a pop-up vegan restaurant that garnered critical acclaim during its two-and-a-half-year run. The Awai team has made a permanent home for their concept with Avelo, a 22-seat restaurant set on the first floor of a historic home near Yonge and Wellesley. Avelo features fixed five- and Antipasto, Canadian",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/aveloweb-455x200.jpg,"avelo,restaurant,antipasto,awai,vegan,plant,floor,seat,features,pop"
Avenue Diner,"222 Davenport Rd,Toronto, ON M5R 1J6","On the corner of Av and Dav (Avenue and Davenport) lives one of Toronto’s oldest diners, Avenue Diner. All they have is a phone number, no website or social media. Stepping into this small diner is like stepping back to 1944, the year it opened. You almost expect Michael J. Fox to come out in BLT, Breakfast",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/avenue-diner-455x200.jpg,"avenue,davenport,diner,av,toronto,dav,diners,corner,fox,breakfast"
Avenue Open Kitchen,"7 Camden St,Toronto, ON M5V 2K6","Avenue Open Kitchen is one of those classic greasy spoons and somewhat of a Toronto institution. They’ve been doling out classic breakfast staples like bacon and eggs and a variety of omelets and sandwiches like Canadian peameal bacon, Reubens, roast beef, Montreal smoked meat and pastrami since the 1950s. Not much has changed by way Bakery Café, BLT",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/avenue-open-kitchen-455x200.jpg,"café,avenue,kitchen,bakery,breakfast,sandwiches,bacon,staples,toronto,greasy"
Aviator Danforth,"1458 Danforth Ave,Toronto, ON M4J 1N4","Nothing says weekend-ready like a fruity drink paired with a morning brunch. Aviator Danforth is just the place with specialized weekend brunch menus and afternoon tea. The bistro’s brunch menu offers a variety of large dish meals from smoked salmon to macaroni and cheese to lasagna. Small dishes include nachos and charcuterie. Located on Danforth’s Bistro, Burgers",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/aviator-1-e1627061582929-455x200.jpg,"danforth,weekend,brunch,bistro,meals,lasagna,aviator,macaroni,salmon,afternoon"
Aviv Restaurant,"779 St Clair Ave W,Toronto, ON M6C 1B7","Imagine if Canada got the same sun as the Mediterranean all year round. At least we’re privy to Mediterranean food all year round in Toronto. And Aviv Restaurant is a great place to help with that. Located along the St. Clair West strip of the Wychwood area, Aviv Restaurant pulls from Spanish, Italian, Israeli and Breakfast Sandwiches, Brisket",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/aviv-restaurant-octopus-455x200.jpg,"aviv,mediterranean,restaurant,toronto,canada,israeli,brisket,food,sandwiches,west"
Avling Kitchen & Brewery,"1042 Queen St E,Toronto, ON M4M 1K4","Avling, the east end’s pastel-hued brewery on Queen Street is more than just a pretty face. The sustainable brewpub’s top tier-talent, assembled by founder Max Meighen, includes head chef Suzanne Barr (previously the chef and owner of Toronto’s beloved Saturday Dinette), head brewer Brandon Judd, who comes by way of Godspeed Brewery, and head butcher Bao, Brewery",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/FIRSTLOOK-_0018_P10100661-455x200.jpg,"brewer,brewery,brewpub,avling,barr,dinette,chef,founder,butcher,queen"
Avoca Chocolates,"850 Millwood Rd,East York, ON M4G 1W6","Avoca Chocolates is East York's premier spot for specialty chocolates. Handmade treats transcend the quality of a store-bought chocolate plus in-house ice cream and a hot chocolate that tastes like it was poured directly from a chocolate fountain, Avoca knows how to make all our chocolatey dreams come true. Chocolate, Dessert",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/AVOCA-455x200.jpg,"avoca,chocolates,chocolate,chocolatey,york,handmade,treats,tastes,specialty,east"
Awas Tea Noodle,"307 Spadina Ave,Toronto, ON M5T 2E6","In the heart of Toronto’s downtown Chinatown, Awas Tea Noodle is a Taiwanese eatery that knows exactly what its doing. The teas Awas offers, which are imported from Taiwan, are served in glass bottles that have been refrigerated overnight so as to reduce the caffeine but keep the same amount of antioxidant benefits. Really, though, Bubble Tea, Casual",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/awas-tea-noodle-feast-455x200.jpg,"teas,tea,awas,noodle,taiwanese,caffeine,chinatown,taiwan,antioxidant,refrigerated"
Azabu,"5 Glen Cameron Road, Unit 23A,Markham, ON L3T 5W2","Azabu brought modern takes to traditional Asian dishes, and they were small, tapas-style Korean bites that were designed to be shared. The food, cocktails and general vibes all received rave reviews, and the elevated Japanese fare also drew tons of positive feedback from diners. Dishes included soy glazed chicken, uni rice and cream shrimp, and Asian",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/11/Snapinsta.app_334617437_571474308301140_918820529731566487_n_1080-455x200.webp,"azabu,dishes,rice,tapas,japanese,traditional,korean,shrimp,bites,asian"
Azhar,"96 Ossington Ave,Toronto, ON M6J 2Z4","Azhar has been turning heads on the Ossington strip. The brainchild of partner and executive chef Stuart Cameron, this new marketplace marries Middle Eastern influences with local ingredients, all prepared in a state of the art wood-fired oven. Cameron, who is no stranger to Middle Eastern cooking, is focusing on sustainability and authenticity with this Brunch, Falafel",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/IMG_8484-1-455x200.jpg,"chef,azhar,falafel,oven,cooking,stuart,brunch,cameron,ossington,partner"
Azkadenya,"235 Queen St W,Toronto, ON M5V 1Z4","Azkadenya has officially landed in Toronto. The popular Middle Eastern spot is serving up an array of dishes, from century-old favourites to modern eats, inside its bright Queen West outpost. The name Azkadenya translates to “delicious world,” and after opening in Jordan in 2011 and expanding with great success in Dubai, the powerhouse couple behind Casual, Dessert",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Azkendya-_0006_Table-Shot-2-copy-455x200.jpg,"azkadenya,dubai,toronto,west,dessert,jordan,middle,eastern,queen,delicious"
Baba Calzone,"7600 Weston Rd unit 37,Woodbridge, ON L4L 8B7","When you think calzone, Italian pizza might be the first thing that comes to mind. But Baba Calzone does it a little bit differently. This Woodbridge restaurant is home to the Mediterranean calzone. Baked every day with fresh ingredients, these calzones come in a variety of loaded flavours including pepperoni, beef, chicken, and even veggie. Casual, Chicken Wings",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/baba-e1627062114755-455x200.jpg,"pizza,calzones,restaurant,calzone,mediterranean,baked,flavours,pepperoni,italian,ingredients"
Backyard Smokehouse,"264 Dupont St,Toronto, ON M5R 1V7","At the Backyard Smokehouse, good barbeque starts with solid marinating techniques. All of the meats are marinated overnight in signature spices before undergoing a 30+ day minimum aging process. Once perfection has been attained, Chef Faris Awwad allows the smoke from the oak fire to begin slowly but surely burning all ends over a 16-hour Barbecue, Brisket",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/ww-copy-e1627050864429-455x200.jpg,"barbecue,barbeque,brisket,marinating,marinated,smokehouse,smoke,oak,burning,chef"
Bagel House,"1438 Yonge St,Toronto, ON M4T 1Y7","Save yourself the five-hour drive and stop in to one of Bagel House's various locations for an authentic, wood oven, Montreal-style bagel. As opposed to the large and fluffy bagels that dominate the Toronto scene, these bagels are somewhat smaller and denser and sweeter, care of the honey water they are initially boiled in. All-Day Breakfast, Bagels",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/bagel-house-455x200.jpg,"bagels,bagel,oven,montreal,toronto,boiled,breakfast,honey,water,sweeter"
Bagel Plus,"634 Sheppard Ave W,North York, ON M3H 2S1","Since 1979, Bagel Plus has been serving all Torontonians classic Jewish comfort food from its location at Bathurst and Sheppard. They will always have you covered for when that bagel and schmear craving hits, but the menu also includes options such as eggplant Parmesan and fish and chips, branching outside the shtetl world of blintzes, pickled herring and rugelach. All-Day Breakfast, Bagels",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/bagel-pluc-455x200.jpg,"bagels,bagel,torontonians,breakfast,chips,food,blintzes,pickled,eggplant,craving"
Bagel World,"336 Wilson Ave,North York, ON M3H 1S9","Bagel World has been baking bagels (obviously), pastries and breads for over 50 years in the heart of the Bathurst and Wilson and Thornhill areas. Expect New York‒style bagels, with their tender interiors covered by a nice skin as the go-to bagel here, but what they're really famous for are their flat bagels and giant twister bagels, which are twisted before the loop is closed. All-Day Breakfast, Bagels",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/bagel-world-455x200.jpg,"bagels,bagel,breads,baking,pastries,breakfast,york,twister,loop,twisted"
Bagels on Fire,"2248 Queen St E,Toronto, ON M4E 3K2","Torontonians just can’t get enough Montreal-style bagels! With the amazing texture from the wood-fired brick oven and sweetness from the honey in the boiling water, it’s totally understandable. Right in the heart of the Beach, Bagels on Fire has staked its claim as the neighbourhood bagel shop that’s making fresh Montreal bagels starting early in All-Day Breakfast, Bagels",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/bagels-on-fire-bagels-going-in-455x200.jpg,"bagels,bagel,torontonians,montreal,oven,boiling,beach,sweetness,breakfast,neighbourhood"
Bairrada Churrasqueira,"2293 St. Clair Avenue West,Toronto, ON M6N 1K9","If you’re looking for a place to give your tastebuds a flavourful treat without breaking the bank, look no further than Bairrada Churrasqueira. The average lunch price at this eatery is $8, while the average dinner meal costs $18. From grilled meats to appetizers to seafood, the approachable prices mean there’s a possibility to sample Calamari, Chicken",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/11/Snapinsta.app_361950471_207216528634706_3199078982597412234_n_1080-455x200.webp,"meal,calamari,lunch,bairrada,prices,eatery,dinner,tastebuds,price,seafood"
Bake Code,"4910 Yonge St,Toronto, ON M2N 5N5","The three men, Kenton Chan, Vincent Lau, and Thomas Wong, who brought Chatime to Toronto have now also given us our first taste of Bake Code, the popular Taiwanese bakery that fuses Asian and European influences. Asian, Bakery",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/BAKE-CODE-455x200.jpg,"taiwanese,bakery,wong,asian,chatime,bake,chan,influences,european,taste"
Bake Shoppe,"Dundas St W,Toronto, ON M6J 1Y5","At Bake Shoppe, they're serving up some sweet nostalgia in the form of a Pop-Tart. Pop-Tarts were the ultimate sugary treat, but as adults they don't always taste as good as we remember. Well, Bake Shoppe wants to change that. Imitating the shape and style of everyone's favourite breakfast treat, they're is putting a spin on the classic by using fresh ingredients to make the jams and jellies that fill the light and flaky pastries. Bakery, Bakery Café",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/BAKESHOPPE-455x200.jpg,"bakery,bake,shoppe,pop,tarts,breakfast,tart,sugary,jellies,pastries"
